,srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,sub,tat_in_days
204,3011431,13,21,110015,233,233,131,2,0,132103,2018-02-22,2017-12-14,2018-03-23,4580,2018-03-26,0,12.242114270670053
205,2930527,21,2,110018,233,245,131,1,0,110083,2018-02-13,2018-02-08,2018-03-02,4432,2018-03-20,10096,13.388344375926575
206,2973842,12,1,400059,233,245,131,1,0,380023,2017-12-08,2017-12-08,2018-03-13,4018,2018-03-27,39970,14.368215646055061
207,2906533,13,17,800001,233,233,131,2,0,844101,2017-08-16,2017-08-10,2018-02-25,4538,2018-02-27,80971,13.611850402798945
208,2926719,13,21,110015,233,233,131,1,0,121004,2017-04-20,2017-04-19,2018-03-01,4580,2018-03-03,34,11.249577992093014
209,2853484,33,12,302006,233,233,131,1,0,302039,2017-12-20,2017-12-19,2018-02-08,4392,2018-02-13,68940,15.085263932893197
210,2856207,23,4,600024,233,233,131,1,0,600007,2017-05-24,2017-05-23,2018-02-09,4488,2018-02-13,91288,14.390366513258948
211,2858829,13,8,700064,233,233,131,3,0,751007,2017-08-03,2017-07-22,2018-02-10,4508,2018-02-14,11998,14.136381949589882
212,2945850,10,2,110018,233,233,131,1,0,110058,2017-07-03,2017-07-03,2018-03-06,4388,2018-03-13,31,12.34090729801281
213,2969739,15,7,500004,233,233,131,1,0,500039,2017-11-23,2017-11-15,2018-03-11,4477,2018-03-15,533326,19.39953001350748
214,2957549,15,2,110018,233,233,228,1,0,121002,2018-02-21,2017-09-06,2018-03-08,4550,2018-03-20,10933,11.925895210076265
215,2995918,13,21,110015,233,233,131,2,0,221004,2017-11-23,2017-10-18,2018-03-19,4580,2018-03-22,91270,13.452097460066824
216,2987728,10,7,500004,233,233,228,2,0,533006,2018-01-30,2017-09-15,2018-03-16,4474,2018-03-23,212986,15.18300310793281
217,2993810,5,1,400059,308,233,131,1,0,400601,2017-08-13,2017-08-13,2018-03-18,4015,2018-03-26,63,13.171973275024264
218,3047098,15,2,110018,308,233,131,1,0,110018,2017-10-15,2017-10-11,2018-04-02,4091,2018-04-04,11686,13.995641336981915
219,3025845,10,23,400001,233,233,131,1,0,400604,2017-05-23,2017-05-23,2018-03-27,4398,2018-04-06,19455,11.763224561916129
220,3027054,9,27,110034,233,233,131,2,0,342007,2017-10-11,2017-10-12,2018-03-27,4388,2018-04-03,47,12.283790945728207
221,3045240,10,23,400001,233,233,131,1,0,400078,2017-09-11,2017-09-04,2018-04-02,4398,2018-04-07,43,11.505876104892243
222,2975768,13,21,110015,233,233,131,3,0,171001,2017-10-05,2017-09-21,2018-03-13,4580,2018-04-09,44,13.235684609603977
223,3003143,13,22,400104,233,245,131,2,0,390011,2017-06-13,2017-05-05,2018-03-21,4581,2018-03-24,11,12.200696672010848
224,3060784,15,2,110018,233,245,131,1,0,110059,2017-05-01,2017-05-01,2018-04-06,4091,2018-04-07,9977,13.97298480941887
225,3019566,13,21,110015,201,201,131,0,0,173025,2017-09-07,2017-09-05,2018-03-26,4441,2018-04-06,19986,10.996752540449508
226,2993847,15,2,110018,233,233,228,1,0,110052,2018-01-18,2017-11-25,2018-03-18,4550,2018-04-08,5,11.78102070263978
227,2885039,1,11,641012,201,201,228,0,0,682307,2018-01-23,2017-10-01,2018-02-19,4498,2018-02-22,23995,9.585835333188168
228,2835438,15,2,110018,233,233,131,1,0,110016,2017-08-23,2017-07-29,2018-02-03,4091,2018-02-12,30286,14.242224960546942
229,2907019,2,1,400059,233,233,131,2,0,140406,2017-09-05,2017-09-05,2018-02-25,4390,2018-02-28,34004,13.041345177807877
230,2900265,15,17,800001,233,233,131,1,0,800001,2018-01-13,2017-12-02,2018-02-23,4409,2018-02-28,589928,20.001192756121185
231,2934819,13,22,400104,233,233,131,2,0,395009,2017-10-06,2017-09-24,2018-03-03,4581,2018-03-13,44,12.201134159084916
232,2992557,13,17,800001,233,233,131,3,0,828116,2017-08-19,2017-08-17,2018-03-17,4538,2018-03-19,21097,13.811076787067856
233,3056446,10,27,110034,233,233,228,1,0,201310,2017-09-08,2017-06-23,2018-04-05,4388,2018-04-07,9,10.898001369988295
234,3038189,10,25,560037,233,233,228,1,0,560011,2018-03-26,2017-07-04,2018-03-30,4460,2018-04-12,10983,10.873386567768282
235,3004678,13,21,110015,233,233,131,2,0,184101,2017-09-11,2017-09-05,2018-03-21,4580,2018-03-27,10911,12.386763405977472
236,2818786,10,3,560011,233,233,131,1,0,560037,2017-08-21,2017-08-13,2018-01-30,4460,2018-02-01,10986,12.201616244980054
237,3036064,28,24,110092,233,233,131,2,0,844101,2017-02-23,2017-02-20,2018-03-29,4150,2018-04-10,17,15.051050442189082
238,3059022,13,22,400104,233,233,131,1,0,380005,2017-04-15,2017-04-12,2018-04-05,4581,2018-04-14,77,11.208584623323814
239,3066039,15,2,110018,233,233,131,1,0,122001,2016-05-03,2016-04-30,2018-04-08,4094,2018-04-12,20008,14.095701704015042
240,2830233,13,21,110015,233,233,131,2,0,324001,2017-07-20,2017-04-08,2018-02-01,4580,2018-02-05,29000,12.62657260848649
241,2850432,15,9,411016,233,233,131,1,0,411028,2017-07-31,2017-05-06,2018-02-07,4548,2018-02-09,85,12.01101294046475
242,2892190,15,9,411016,233,233,131,2,0,422101,2017-03-28,2017-03-28,2018-02-21,4548,2018-02-21,81942,14.089193279115099
243,2957280,10,3,560011,233,233,228,1,0,560045,2018-02-10,2017-05-29,2018-03-08,4460,2018-03-15,30995,11.977801340210496
244,2993689,13,7,500004,233,233,131,3,0,517502,2017-04-28,2017-04-28,2018-03-18,4403,2018-03-21,22001,14.666442172304777
245,2990094,12,2,110018,233,233,228,2,0,144001,2018-03-01,2017-08-16,2018-03-17,4092,2018-03-19,599,14.058808724218338
246,2995056,10,23,400001,233,233,131,2,0,395006,2016-09-05,2017-02-10,2018-03-19,4398,2018-03-26,19979,12.763158349200118
247,2975194,28,7,500004,233,233,131,2,0,522001,2018-02-24,2018-02-24,2018-03-13,4479,2018-04-01,19979,14.83826599350682
248,3057908,16,3,560011,233,233,131,1,0,560093,2018-01-17,2018-01-16,2018-04-05,4469,2018-04-10,90984,13.812041424025253
249,2874094,13,2,110018,233,245,131,1,0,110066,2018-01-11,2018-01-09,2018-02-15,4147,2018-02-20,29986,13.853059080716806
250,2851137,1,2,110018,233,233,228,1,0,122002,2018-01-22,2017-07-21,2018-02-08,4150,2018-02-11,57,11.795591550269522
251,2931007,13,21,110015,233,233,131,3,0,122050,2017-06-28,2017-06-27,2018-03-02,4580,2018-03-09,46002,13.844958274754593
252,2971306,15,2,110018,308,233,131,1,0,122002,2016-04-08,2016-03-30,2018-03-12,4091,2018-03-16,16538,14.059965194053824
253,3072421,13,21,110015,308,233,131,1,0,110063,2017-04-19,2017-04-18,2018-04-10,4580,2018-04-12,10912,11.393789640326366
254,2861501,13,22,400104,233,233,131,1,0,421201,2017-10-06,2017-10-01,2018-02-11,4581,2018-02-15,380942,16.257782031339605
255,2876935,15,3,560011,233,233,131,1,0,560060,2017-04-30,2017-04-29,2018-02-16,4461,2018-02-19,55937,13.278013556709922
256,2892111,13,4,600024,233,233,228,1,0,600045,2018-01-12,2017-03-12,2018-02-21,4490,2018-03-09,9,11.716550955017947
257,2833665,10,2,110018,233,233,131,1,0,121001,2018-01-09,2017-05-01,2018-02-03,4388,2018-02-07,37,12.340986841117187
258,2865675,9,8,700064,201,233,131,4,0,713217,2017-10-30,2017-10-27,2018-02-13,4499,2018-02-13,192005,17.159436177122423
259,2880953,15,1,400059,233,233,131,2,0,422002,2017-04-05,2017-04-05,2018-02-17,4545,2018-02-19,26,13.318615346351168
260,3052594,13,21,110015,201,233,228,4,0,124146,2018-03-18,2017-07-08,2018-04-04,4580,2018-04-08,12,13.739169501870302
261,3066119,13,22,400104,233,233,131,2,0,395007,2017-05-29,2017-05-26,2018-04-08,4581,2018-04-14,4,12.200603871722409
262,2842946,13,8,700064,233,233,131,1,0,700046,2017-12-22,2017-12-13,2018-02-06,4508,2018-02-09,14,11.99153381011292
263,2908231,13,22,400104,233,233,131,2,0,421305,2017-04-06,2017-04-05,2018-02-26,4581,2018-02-27,60,12.201346274029918
264,3016688,13,21,110015,233,233,131,2,0,123101,2017-07-20,2017-07-17,2018-03-25,4580,2018-03-28,192002,14.787520125064255
265,2830355,10,6,160059,233,233,228,2,0,134107,2018-01-08,2017-02-09,2018-02-02,4437,2018-02-07,15207,12.725764953726197
266,2848358,12,6,160059,233,233,131,3,0,143001,2017-10-18,2017-10-17,2018-02-07,4435,2018-02-13,51942,14.895234721142163
267,2818824,13,21,110015,201,233,131,4,0,173213,2018-01-01,2017-12-22,2018-01-30,4673,2018-02-09,67,13.910733066852604
268,2842438,15,2,110018,233,233,228,1,0,122001,2017-08-20,2016-01-23,2018-02-05,4091,2018-02-12,196386,15.955165332671912
269,2859630,13,22,400104,233,233,131,2,0,360005,2017-08-04,2017-08-03,2018-02-10,4581,2018-02-15,11967,12.359199564663722
270,2946038,15,7,500004,233,233,228,1,0,500072,2018-02-14,2016-10-29,2018-03-06,4477,2018-03-14,11909,11.997930970441262
271,2979500,13,21,110015,233,233,131,1,0,110095,2017-09-02,2016-10-26,2018-03-14,4580,2018-03-17,74,11.25010827945552
272,2848271,13,3,560011,233,233,131,1,0,560001,2017-04-17,2017-04-15,2018-02-07,4467,2018-02-09,37,12.322846888599376
273,2843549,15,8,700064,233,233,131,1,0,700157,2018-01-03,2017-06-24,2018-02-06,4500,2018-02-09,50961,12.887881591385316
274,2862613,15,1,400059,233,233,131,1,0,400081,2017-06-22,2017-06-22,2018-02-12,4545,2018-02-20,37,12.32577415254069
275,2880618,15,1,400059,233,233,131,1,0,421302,2017-09-13,2017-09-12,2018-02-17,4545,2018-02-20,17799,12.561248255861226
276,2902421,13,21,110015,233,233,131,2,0,303108,2017-04-11,2017-04-09,2018-02-23,4580,2018-02-28,90986,13.448332419793035
277,2866791,13,8,700064,201,233,131,4,0,733202,2017-09-22,2017-09-09,2018-02-13,4508,2018-02-20,139987,16.826142703417744
278,2897488,12,8,700064,233,233,131,2,0,781022,2018-01-20,2017-10-25,2018-02-22,4502,2018-02-26,42108,13.466321455584461
279,2959935,13,21,110015,233,233,131,2,0,324007,2016-11-30,2016-11-29,2018-03-09,4580,2018-03-14,42108,12.800347777179521
280,2947560,15,6,160059,233,233,131,2,0,134109,2017-08-06,2017-06-16,2018-03-06,4549,2018-03-10,10088,13.247613966881977
281,2987209,10,8,700064,233,233,131,1,0,700084,2017-06-03,2017-06-01,2018-03-16,4499,2018-03-18,13983,11.917183808186843
282,3009301,10,23,400001,308,233,131,1,0,400607,2017-04-07,2017-04-07,2018-03-22,4398,2018-04-05,32039,11.93005296616034
283,2979823,10,25,560037,233,233,228,1,0,600029,2017-07-20,2017-01-02,2018-03-14,4460,2018-04-07,1506,10.747748234406682
284,3067125,13,21,110015,308,233,131,1,0,110025,2017-07-22,2017-07-21,2018-04-09,4580,2018-04-17,47,11.249750335485828
285,3032262,15,3,560011,233,245,131,1,0,560045,2017-01-21,2016-10-16,2018-03-28,4461,2018-03-31,84937,13.66247189452636
286,2931222,9,23,400001,233,233,131,2,0,440032,2017-10-21,2017-10-20,2018-03-03,4398,2018-03-07,35554,12.872859870207197
287,2868023,13,21,110015,233,233,228,2,0,322001,2017-12-17,2016-10-19,2018-02-14,4580,2018-02-16,78,11.7540704303481
288,2906957,15,3,560011,233,233,131,2,0,570002,2017-06-26,2017-06-25,2018-02-25,4461,2018-03-05,52,13.530122848204687
289,2967296,13,3,560011,233,233,131,1,0,560095,2016-06-20,2016-06-14,2018-03-10,4467,2018-03-13,12,12.32251545899781
290,3014033,13,22,400104,233,245,131,2,0,395007,2017-05-10,2017-05-05,2018-03-24,4581,2018-03-27,10984,12.346167752730151
291,3016573,10,23,400001,233,245,228,2,0,395007,2018-02-28,2018-02-17,2018-03-25,4398,2018-03-27,20986,12.287430432872354
292,2937458,10,12,302006,308,233,228,2,0,313001,2018-02-14,2017-02-06,2018-03-03,4407,2018-03-09,12000,12.557059623167495
293,2926936,15,2,110018,233,233,228,2,0,121102,2017-10-29,2017-08-16,2018-03-01,4550,2018-03-07,22002,13.065626003300748
294,2847547,13,22,400104,233,245,131,1,0,380005,2018-01-20,2017-09-28,2018-02-07,4581,2018-02-11,91283,12.417719352940576
295,2923129,13,3,560011,233,233,131,1,0,560016,2017-04-10,2017-03-01,2018-02-28,4467,2018-03-04,37,12.322846888599376
296,2941797,10,2,110018,201,233,228,0,0,193123,2018-01-17,2017-02-12,2018-03-05,4388,2018-03-08,69984,11.78622217123237
297,3036981,13,21,110015,233,233,131,1,0,122001,2017-04-09,2017-04-07,2018-03-29,4580,2018-04-04,101,11.25046622342521
298,2825024,13,21,110015,233,233,131,1,0,110009,2016-07-29,2016-07-28,2018-01-31,4580,2018-02-06,12,11.249286334043637
299,2862465,15,2,110018,233,233,228,1,0,121006,2018-01-19,2017-10-16,2018-02-12,4550,2018-02-17,7,11.781047217007906
300,2879407,13,22,400104,233,233,131,1,0,380007,2017-07-24,2017-07-21,2018-02-17,4581,2018-02-19,74,11.208544851771626
301,2840356,13,22,400104,233,233,131,1,0,382340,2017-08-08,2017-04-07,2018-02-05,4581,2018-02-20,11040,11.35392313220249
302,2872341,10,2,110018,233,233,131,1,0,110019,2017-02-12,2017-02-12,2018-02-15,4388,2018-02-19,93,12.341729243424695
303,2901319,13,21,110015,201,233,131,0,0,250501,2017-10-02,2017-09-29,2018-02-23,4580,2018-02-26,20983,10.534315718186006
304,2953078,10,2,110018,233,233,228,1,0,201306,2018-01-12,2017-08-22,2018-03-07,4388,2018-03-08,63,11.852253627223977
305,2946604,13,7,500004,233,233,131,3,0,502296,2018-01-06,2017-11-30,2018-03-06,4403,2018-03-10,22499,14.673044249967969
306,2939519,10,2,110018,233,233,228,1,0,110009,2018-02-13,2018-03-17,2018-03-05,4550,2018-03-08,24,11.2973769852946
307,2939674,15,1,400059,233,233,131,1,0,400604,2017-07-09,2017-07-09,2018-03-05,4010,2018-03-10,200019,16.807727843697627
308,2934432,13,21,110015,233,233,131,1,0,121002,2016-06-24,2016-06-22,2018-03-03,4580,2018-03-16,1397,11.267647533970386
309,2890006,5,1,400059,233,233,131,1,0,400612,2017-04-13,2017-04-13,2018-02-20,4015,2018-03-17,11,13.171283901453007
310,2988777,13,7,500004,233,233,131,2,0,520011,2017-10-18,2017-10-15,2018-03-16,4403,2018-03-20,1,13.381797100091621
311,3027182,4,2,110018,233,233,228,1,0,122015,2017-05-18,2016-08-13,2018-03-27,4148,2018-03-31,76,12.09302474489622
312,3006385,21,2,110018,233,233,228,1,0,401303,2018-03-06,2018-02-08,2018-03-22,5138,2018-03-30,63,10.350344271645087
313,3049927,9,27,110034,233,233,131,1,0,302012,2017-10-21,2017-10-19,2018-04-03,4388,2018-04-07,50,11.290843694445227
314,3061337,15,8,700064,233,233,228,1,0,700141,2018-02-15,2018-02-15,2018-04-06,4511,2018-04-10,249983,14.999633275187914
315,3074283,12,2,110018,233,233,131,1,0,226003,2018-03-12,2018-03-12,2018-04-11,4092,2018-04-18,213987,16.383823594819738
316,2838925,10,6,160059,233,233,228,2,0,147001,2017-11-11,2017-05-30,2018-02-04,4437,2018-02-08,22997,12.829038417574129
317,2851282,15,8,700064,233,233,131,1,0,700034,2017-12-27,2017-12-27,2018-02-08,4500,2018-02-17,77,12.213303037542156
318,2961151,9,10,226010,233,233,131,1,0,226018,2017-11-24,2017-11-24,2018-03-09,4444,2018-03-16,30588,12.152465829397087
319,3049238,13,26,560066,233,233,131,1,0,600119,2017-07-24,2017-01-23,2018-04-03,5001,2018-04-06,10904,9.762325713024584
320,3040835,10,25,560037,233,233,228,2,0,570011,2018-02-17,2017-06-20,2018-03-31,4460,2018-04-12,511,11.727544359099527
321,2979830,13,7,500004,233,233,131,1,0,500081,2018-03-12,2018-03-07,2018-03-14,4403,2018-03-19,71,12.389738080140837
322,3052750,13,8,700064,233,233,131,3,0,751030,2017-04-12,2017-04-11,2018-04-04,4508,2018-04-09,213971,16.81397518627263
323,2827540,10,2,110018,233,233,228,1,0,110008,2017-07-05,2017-06-25,2018-02-01,4388,2018-02-03,11020,11.997512592998278
324,2852841,21,2,110018,233,233,131,1,0,700003,2018-01-09,2017-12-30,2018-02-08,4017,2018-02-16,55,14.675347749251413
325,2985777,1,24,110092,233,233,131,2,0,412207,2017-07-29,2017-07-24,2018-03-15,4150,2018-03-22,10,12.437921381151842
326,2919197,4,1,400059,233,233,131,2,0,410206,2016-09-18,2016-09-11,2018-02-27,4011,2018-03-21,14,14.08121946672006
327,3048854,15,2,110018,233,233,131,3,0,122504,2018-01-31,2017-08-07,2018-04-03,4550,2018-04-08,19,14.256258249565832
328,2863147,10,1,400059,201,233,228,0,0,458226,2017-11-26,2017-06-07,2018-02-12,4388,2018-02-13,79,10.897620174105663
329,2991575,21,2,110018,233,245,228,1,0,560029,2017-09-08,2017-06-09,2018-03-17,5138,2018-03-21,48,10.350145413884148
330,2858676,13,3,560011,233,233,131,1,0,560037,2017-06-29,2017-06-29,2018-02-10,4467,2018-02-13,76,12.323363918777817
331,2993836,10,17,800001,233,233,228,2,0,842001,2017-11-11,2017-11-10,2018-03-18,4370,2018-03-19,11984,12.492753232108816
332,2880697,15,3,560011,233,245,228,1,0,560037,2017-07-03,2016-12-23,2018-02-17,4469,2018-02-19,30036,12.418185548328413
333,2884060,13,7,500004,233,0,131,1,0,500072,2017-12-22,2017-03-01,2018-02-18,4403,2018-02-21,36,12.389274078698644
334,2897458,15,3,560011,233,233,228,2,0,583104,2018-01-27,2018-01-14,2018-02-22,4461,2018-03-01,11038,13.186688371637967
335,3071520,13,21,110015,233,233,131,1,0,110085,2017-05-22,2017-05-20,2018-04-10,4580,2018-04-15,49,11.249776849853953
336,3063673,10,27,110034,233,233,228,1,0,122001,2017-08-02,2017-08-01,2018-04-07,4388,2018-04-14,10983,11.04348570789166
337,2835406,10,2,110018,233,233,228,1,0,110078,2018-01-03,2016-06-20,2018-02-03,4388,2018-02-05,28,11.851789625781786
338,2820666,13,21,110015,233,233,131,1,0,121003,2017-08-14,2018-02-17,2018-01-30,4580,2018-02-07,10967,11.394518785449812
339,2824518,13,17,800001,233,233,131,3,0,821305,2017-08-17,2017-08-14,2018-01-31,4538,2018-02-06,222006,16.474564379907953
340,2835880,10,7,500004,233,233,228,3,0,501101,2018-01-18,2017-02-16,2018-02-03,4474,2018-02-10,41,13.352939070549994
341,2844210,13,22,400104,233,233,131,1,0,380058,2017-07-31,2017-07-29,2018-02-06,4581,2018-02-13,49,11.20821342217006
342,2883704,13,4,600024,233,233,131,2,0,625002,2017-03-14,2017-03-08,2018-02-18,4490,2018-02-21,22000,13.490154613253376
343,2872428,5,1,400059,233,233,131,1,0,400078,2017-05-20,2017-05-14,2018-02-15,4015,2018-02-21,11056,13.31770949942482
344,2865124,10,12,302006,201,233,228,0,0,326001,2018-01-28,2017-09-08,2018-02-12,4407,2018-02-22,32797,10.846795234447796
345,2900531,1,9,411016,233,233,131,1,0,411035,2017-05-18,2017-05-18,2018-02-23,4027,2018-02-24,31,12.438237248941032
346,2912950,13,3,560011,308,233,131,1,0,560048,2018-01-31,2017-08-26,2018-02-27,4467,2018-02-28,34,12.322807117047187
347,2941724,13,8,700064,233,233,131,1,0,700102,2018-02-10,2017-12-08,2018-03-05,4508,2018-03-09,72,11.992302726788552
348,2895816,4,9,411016,233,233,131,1,0,411045,2018-02-09,2017-12-16,2018-02-22,4030,2018-03-05,8,12.718003777276886
349,2969757,13,22,400104,233,233,131,3,0,394185,2017-12-15,2017-12-13,2018-03-11,4581,2018-03-13,10,13.193670437661954
350,2977332,10,6,160059,233,233,228,3,0,142001,2017-12-22,2017-12-20,2018-03-13,4437,2018-03-16,76050,14.525358826484315
351,2981638,13,17,800001,233,233,131,3,0,826001,2017-08-15,2017-08-11,2018-03-15,4410,2018-03-19,17058,14.195543553380347
352,2982787,10,7,500004,233,233,228,1,0,500056,2018-01-02,2017-07-06,2018-03-15,4474,2018-03-26,300012,15.343735785332587
353,3009625,4,1,400059,233,233,228,2,0,452016,2017-08-21,2017-06-29,2018-03-23,4011,2018-03-24,4,13.592008994200594
354,3039932,13,21,110015,233,233,131,2,0,140401,2017-03-11,2017-02-22,2018-03-30,4580,2018-04-05,30977,12.652782061378323
355,3051149,15,5,380009,233,233,228,1,0,380052,2017-04-27,2017-02-15,2018-04-03,4546,2018-04-07,153133,13.710330311115692
356,3014850,1,24,110092,233,233,228,1,0,110029,2018-02-13,2017-09-06,2018-03-24,4150,2018-03-27,19058,11.208379299662923
357,2990497,10,25,560037,233,245,131,1,0,560102,2017-07-15,2017-07-15,2018-03-17,4460,2018-03-20,26,11.217205502672822
358,2987641,10,23,400001,233,245,131,3,0,362266,2018-01-30,2016-11-26,2018-03-16,4398,2018-03-22,12,13.491439177856636
359,2967063,19,1,400059,233,233,228,1,0,122002,2018-01-04,2017-12-20,2018-03-10,4011,2018-03-17,140596,15.914562804626634
360,3005014,13,21,110015,233,233,131,2,0,247667,2017-08-16,2017-08-14,2018-03-21,4580,2018-03-23,68,12.243015759186312
361,3001049,10,2,110018,233,233,228,2,0,248007,2017-12-29,2017-12-22,2018-03-20,4388,2018-03-24,77,12.845426250636022
362,2862495,13,8,700064,233,233,131,1,0,700009,2017-11-14,2017-11-13,2018-02-12,4508,2018-02-24,11983,12.150209046158608
363,2961996,15,2,110018,233,233,228,1,0,121001,2017-12-18,2017-12-15,2018-03-10,4091,2018-03-13,9,13.351759298003678
364,2837146,15,3,560011,233,233,131,2,0,570027,2016-10-10,2016-10-09,2018-02-03,4461,2018-02-08,11983,13.688294311255996
365,2858820,15,9,411016,233,233,131,1,0,411062,2017-07-27,2017-06-15,2018-02-10,4548,2018-02-13,10989,12.155569275483732
366,2872598,10,8,700064,233,233,228,2,0,711204,2017-07-31,2017-06-24,2018-02-15,4499,2018-02-26,602,12.243698550401042
367,2960434,10,25,560037,233,245,131,1,0,560095,2017-05-19,2017-05-06,2018-03-09,4460,2018-03-17,10897,11.361324350617735
368,3006839,12,1,400059,233,233,131,3,0,364003,2017-10-21,2017-10-26,2018-03-22,4018,2018-03-26,74,15.825281076362478
369,2945455,13,8,700064,233,233,131,1,0,700025,2017-08-11,2017-08-09,2018-03-06,4508,2018-03-08,60,11.992143640579801
370,2901000,15,1,400059,233,233,131,1,0,400606,2017-11-26,2017-11-26,2018-02-23,4010,2018-03-03,6,14.156118687777647
371,2866075,13,22,400104,233,233,131,2,0,416416,2017-03-06,2017-03-02,2018-02-13,4581,2018-02-17,11,12.200696672010848
